zip_code,total_population,male_population,female_population,age_under_18,age_18_to_44,age_45_plus,race_white,race_native_american,race_asian
12886,199.0,105.0,94.0,13.0,19.0,132.0,161.0,0.0,0.0
12887,4629.0,2168.0,2461.0,1188.4,1490.6,1081.0,4091.0,3.0,6.0
12901,32012.0,15554.0,16458.0,6406.8,12193.2,7903.0,28030.0,181.0,913.0
12903,1740.0,762.0,978.0,332.2,519.8,423.0,1658.0,10.0,29.0
12910,1994.0,1263.0,731.0,383.4,709.6,596.0,1745.0,4.0,31.0
12911,44.0,23.0,21.0,0.0,0.0,32.0,44.0,0.0,0.0
12912,1860.0,947.0,913.0,293.8,513.2,472.0,1791.0,1.0,4.0
12913,1128.0,554.0,574.0,280.8,288.2,375.0,1095.0,0.0,0.0
12914,892.0,474.0,418.0,220.2,328.8,203.0,825.0,26.0,0.0
12915,61.0,37.0,24.0,0.8,0.2,57.0,60.0,0.0,0.0
12916,2250.0,1191.0,1059.0,615.6,766.4,498.0,2098.0,36.0,1.0
12917,1194.0,516.0,678.0,345.2,339.8,333.0,1090.0,41.0,0.0
12918,2762.0,1446.0,1316.0,626.4,872.6,766.0,2588.0,0.0,10.0
12919,2789.0,1333.0,1456.0,648.8,848.2,679.0,2553.0,0.0,0.0
12920,2509.0,1276.0,1233.0,637.6,651.4,772.0,2247.0,22.0,11.0
12921,2771.0,1440.0,1331.0,756.4,841.6,800.0,2458.0,0.0,22.0
12922,33.0,18.0,15.0,2.0,5.0,19.0,31.0,1.0,0.0
12923,463.0,241.0,222.0,78.2,162.8,111.0,447.0,0.0,0.0
12924,230.0,80.0,150.0,52.0,51.0,127.0,223.0,0.0,0.0
12926,2493.0,1228.0,1265.0,647.8,760.2,643.0,2406.0,40.0,0.0
12927,308.0,150.0,158.0,29.0,5.0,166.0,305.0,0.0,0.0
12928,1805.0,889.0,916.0,284.4,540.6,419.0,1719.0,5.0,0.0
12929,2882.0,2438.0,444.0,196.0,1722.0,828.0,1539.0,23.0,11.0
12930,866.0,386.0,480.0,204.4,274.6,187.0,782.0,12.0,3.0
12932,1183.0,557.0,626.0,142.8,284.2,333.0,1079.0,0.0,0.0
12933,7.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0
12934,1147.0,608.0,539.0,275.6,341.4,267.0,1060.0,0.0,0.0
12935,1159.0,562.0,597.0,226.0,210.0,488.0,1114.0,0.0,0.0
12936,693.0,359.0,334.0,105.0,136.0,260.0,662.0,0.0,0.0
12937,1340.0,652.0,688.0,338.6,387.4,331.0,1221.0,51.0,2.0
12939,162.0,105.0,57.0,22.0,42.0,61.0,160.0,0.0,0.0
12941,1477.0,888.0,589.0,237.6,353.4,527.0,1400.0,3.0,3.0
12942,462.0,225.0,237.0,36.2,97.8,179.0,446.0,4.0,8.0
12943,293.0,102.0,191.0,23.8,65.2,125.0,265.0,1.0,9.0
12944,4043.0,1889.0,2154.0,989.4,1217.6,1016.0,3903.0,0.0,7.0
12945,535.0,271.0,264.0,158.8,210.2,84.0,535.0,0.0,0.0
12946,4805.0,2348.0,2457.0,879.6,1467.4,1337.0,4497.0,0.0,30.0
12950,701.0,318.0,383.0,117.0,219.0,246.0,635.0,5.0,0.0
12952,226.0,107.0,119.0,67.0,59.0,62.0,180.0,0.0,0.0
12953,12842.0,7427.0,5415.0,2095.6,4958.4,3616.0,10656.0,42.0,20.0
12955,494.0,246.0,248.0,77.6,147.4,180.0,485.0,0.0,0.0
12956,1538.0,694.0,844.0,288.2,560.8,320.0,1398.0,12.0,9.0
12957,1721.0,912.0,809.0,411.0,529.0,474.0,1710.0,2.0,0.0
12958,1650.0,814.0,836.0,304.4,442.6,457.0,1650.0,0.0,0.0
12959,1790.0,928.0,862.0,352.4,571.6,551.0,1778.0,0.0,0.0
12960,995.0,476.0,519.0,183.4,264.6,182.0,990.0,0.0,0.0
12961,92.0,14.0,78.0,0.0,0.0,92.0,27.0,0.0,0.0
12962,5131.0,2432.0,2699.0,1222.8,1288.2,1399.0,5007.0,0.0,39.0
12964,46.0,31.0,15.0,4.0,5.0,8.0,44.0,0.0,0.0
12965,281.0,169.0,112.0,53.0,84.0,88.0,263.0,0.0,12.0
12966,2962.0,1518.0,1444.0,920.0,865.0,754.0,2812.0,18.0,20.0
12967,1363.0,729.0,634.0,411.0,454.0,373.0,1314.0,0.0,0.0
12969,253.0,130.0,123.0,29.4,52.6,65.0,248.0,2.0,0.0
12970,1022.0,585.0,437.0,304.20000000000005,481.8,93.0,833.0,11.0,57.0
12972,7063.0,3587.0,3476.0,1571.8,2323.2,2079.0,6401.0,0.0,25.0
12973,136.0,81.0,55.0,27.0,46.0,32.0,130.0,0.0,6.0
12974,1545.0,720.0,825.0,124.2,294.8,673.0,1430.0,2.0,14.0
12975,107.0,37.0,70.0,4.2,4.8,45.0,86.0,0.0,7.0
12976,196.0,86.0,110.0,10.0,28.0,73.0,187.0,0.0,0.0
12977,1186.0,1170.0,16.0,20.8,921.2,209.0,459.0,13.0,2.0
12978,243.0,111.0,132.0,27.0,71.0,32.0,243.0,0.0,0.0
12979,2542.0,1318.0,1224.0,542.4,690.6,817.0,2387.0,2.0,36.0
12980,1064.0,566.0,498.0,116.6,251.4,366.0,1006.0,2.0,0.0
12981,2233.0,1185.0,1048.0,638.6,626.4,563.0,2191.0,19.0,0.0
12983,7410.0,3944.0,3466.0,1367.4,2399.6,1903.0,6983.0,45.0,31.0
12985,775.0,416.0,359.0,104.2,211.8,297.0,743.0,0.0,0.0
12986,5304.0,2629.0,2675.0,1052.8,1455.2,1507.0,5049.0,12.0,3.0
12987,188.0,84.0,104.0,31.0,51.0,87.0,176.0,0.0,0.0
12989,1012.0,530.0,482.0,205.0,240.0,278.0,940.0,0.0,9.0
12992,4129.0,2028.0,2101.0,738.0,1378.0,1171.0,4022.0,0.0,21.0
12993,1730.0,1008.0,722.0,293.2,351.8,538.0,1658.0,0.0,2.0
12996,1937.0,885.0,1052.0,279.8,358.2,723.0,1806.0,1.0,0.0
12997,1280.0,636.0,644.0,202.8,448.2,388.0,1248.0,9.0,0.0
12998,334.0,148.0,186.0,104.0,45.0,129.0,252.0,13.0,0.0
13020,117.0,51.0,66.0,53.2,26.8,24.0,113.0,0.0,0.0
13021,37479.0,18065.0,19414.0,7687.4,11970.6,9542.0,32952.0,44.0,275.0
13024,1209.0,1209.0,0.0,0.0,896.0,303.0,358.0,15.0,0.0
13026,1703.0,900.0,803.0,392.6,622.4,409.0,1526.0,10.0,8.0
13027,35233.0,17247.0,17986.0,8328.6,10572.4,9699.0,31454.0,179.0,503.0
13028,913.0,507.0,406.0,250.4,235.6,289.0,848.0,0.0,0.0
13029,7594.0,3816.0,3778.0,1839.6,2092.4,2276.0,6875.0,57.0,60.0
13030,3611.0,1740.0,1871.0,863.0,1032.0,963.0,3277.0,0.0,79.0
13031,16076.0,8158.0,7918.0,3251.6,4439.4,4813.0,14646.0,8.0,250.0
13032,12964.0,6611.0,6353.0,2389.2,3905.8,4124.0,11529.0,114.0,45.0
13033,3660.0,1868.0,1792.0,966.8,1059.2,1092.0,3448.0,2.0,11.0
13034,2088.0,1152.0,936.0,450.20000000000005,604.8,591.0,1905.0,0.0,12.0
13035,8191.0,3732.0,4459.0,1803.2,2287.8,2362.0,7668.0,4.0,100.0
13036,9079.0,4578.0,4501.0,1866.0,2843.0,2756.0,8814.0,5.0,2.0
13037,9519.0,5059.0,4460.0,2222.4,2876.6,2627.0,8890.0,52.0,3.0
13039,17184.0,8348.0,8836.0,3997.4,4895.6,5620.0,15931.0,7.0,488.0
13040,2683.0,1355.0,1328.0,627.2,801.8,810.0,2569.0,11.0,0.0
13041,12094.0,5913.0,6181.0,2949.6,3912.4,3231.0,10197.0,0.0,342.0
13042,1884.0,1032.0,852.0,382.2,481.8,496.0,1825.0,0.0,2.0
13044,2884.0,1727.0,1157.0,581.4,780.6,979.0,2625.0,1.0,0.0
13045,28388.0,13851.0,14537.0,6749.8,11059.2,6514.0,25082.0,25.0,501.0
13051,52.0,46.0,6.0,0.0,23.0,29.0,40.0,0.0,0.0
13052,1762.0,816.0,946.0,354.4,627.6,460.0,1729.0,0.0,0.0
13053,4756.0,2222.0,2534.0,1132.2,1407.8,1285.0,4131.0,0.0,187.0
13054,1289.0,626.0,663.0,327.0,256.0,435.0,1261.0,2.0,0.0
13057,14476.0,7214.0,7262.0,2595.4,4639.6,4352.0,12884.0,41.0,322.0
13060,2845.0,1334.0,1511.0,607.8,878.2,835.0,2566.0,0.0,12.0
13061,641.0,314.0,327.0,77.6,151.4,211.0,598.0,0.0,0.0
13062,241.0,112.0,129.0,19.0,101.0,39.0,241.0,0.0,0.0
13063,1644.0,777.0,867.0,291.0,434.0,502.0,1587.0,0.0,16.0
13065,131.0,51.0,80.0,21.0,96.0,0.0,131.0,0.0,0.0
13066,12680.0,5756.0,6924.0,2811.2,3356.8,3439.0,11377.0,4.0,410.0
13068,4464.0,2234.0,2230.0,858.2,1312.8,1412.0,4273.0,8.0,18.0
13069,23176.0,11705.0,11471.0,5254.8,7501.2,6377.0,21876.0,14.0,26.0
13071,760.0,397.0,363.0,167.2,242.8,212.0,734.0,0.0,0.0
13072,811.0,417.0,394.0,141.8,184.2,281.0,771.0,6.0,0.0
13073,6246.0,3013.0,3233.0,1439.8,1861.2,1672.0,5499.0,0.0,28.0
13074,4471.0,2291.0,2180.0,1002.2,1440.8,1321.0,4115.0,72.0,35.0
13076,2521.0,1323.0,1198.0,524.8,1010.2,800.0,2382.0,3.0,34.0
13077,6567.0,3293.0,3274.0,1339.6,1602.4,2087.0,6217.0,1.0,137.0
13078,10564.0,5301.0,5263.0,2415.6,2950.4,3039.0,8025.0,14.0,1157.0
13080,3282.0,1523.0,1759.0,601.0,982.0,926.0,3009.0,15.0,8.0
13081,1094.0,548.0,546.0,190.2,246.8,366.0,969.0,0.0,26.0
13082,4177.0,2057.0,2120.0,879.6,1201.4,1257.0,3946.0,0.0,12.0
13083,1861.0,929.0,932.0,418.4,610.6,531.0,1737.0,0.0,37.0
13084,3764.0,1768.0,1996.0,747.4,1215.6,921.0,3231.0,41.0,0.0
13087,252.0,141.0,111.0,10.2,85.8,58.0,230.0,0.0,0.0
13088,21875.0,10634.0,11241.0,3706.8,7384.2,6036.0,18599.0,96.0,952.0
13090,29180.0,14256.0,14924.0,6462.0,10803.0,7081.0,23395.0,47.0,772.0
13092,2707.0,1475.0,1232.0,838.4,764.6,737.0,2266.0,16.0,57.0
13101,2221.0,1249.0,972.0,617.6,693.4,467.0,2103.0,0.0,0.0
13102,67.0,34.0,33.0,0.0,36.0,0.0,67.0,0.0,0.0
13103,239.0,151.0,88.0,49.8,40.2,130.0,173.0,0.0,0.0
13104,16504.0,7935.0,8569.0,3868.4,4383.6,5074.0,14039.0,42.0,1176.0
13108,6144.0,3074.0,3070.0,1163.0,1568.0,1700.0,6020.0,0.0,9.0
13110,2374.0,1139.0,1235.0,439.4,682.6,599.0,2141.0,0.0,0.0
13111,1660.0,864.0,796.0,430.4,426.6,517.0,1321.0,0.0,12.0
13112,1827.0,808.0,1019.0,462.0,555.0,473.0,1766.0,0.0,0.0
13113,41.0,17.0,24.0,3.2,15.8,7.0,38.0,1.0,0.0
13114,7313.0,3702.0,3611.0,1641.6,2074.4,2178.0,7036.0,0.0,10.0
13115,223.0,113.0,110.0,51.0,61.0,61.0,203.0,0.0,0.0
13116,3657.0,2091.0,1566.0,708.0,1357.0,740.0,3275.0,0.0,44.0
13117,211.0,81.0,130.0,56.0,49.0,83.0,199.0,0.0,0.0
13118,5514.0,2964.0,2550.0,1053.8,1618.2,1830.0,4826.0,5.0,13.0
13119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13120,1881.0,860.0,1021.0,317.4,488.6,696.0,1290.0,402.0,56.0
13121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13122,1289.0,557.0,732.0,211.0,341.0,383.0,1213.0,0.0,0.0
13123,35.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0
13124,95.0,46.0,49.0,16.0,11.0,28.0,92.0,0.0,0.0
13126,36199.0,17742.0,18457.0,9498.4,12377.6,8350.0,32267.0,31.0,697.0
13131,2856.0,1305.0,1551.0,565.6,907.4,838.0,2638.0,2.0,11.0
13132,3561.0,1870.0,1691.0,690.4,885.6,1240.0,3308.0,0.0,0.0
13134,129.0,109.0,20.0,2.0,98.0,17.0,39.0,0.0,0.0
13135,6229.0,2915.0,3314.0,1477.8,1751.2,1885.0,5742.0,10.0,107.0
13136,377.0,175.0,202.0,107.2,88.8,107.0,373.0,0.0,0.0
13138,209.0,162.0,47.0,19.0,83.0,69.0,205.0,0.0,2.0
13140,4192.0,2109.0,2083.0,869.2,1163.8,1283.0,3990.0,0.0,0.0
13141,643.0,361.0,282.0,155.4,207.6,124.0,582.0,0.0,6.0
13142,6568.0,3227.0,3341.0,1421.8,2096.2,1680.0,6129.0,2.0,0.0
13143,2405.0,1189.0,1216.0,701.2,621.8,633.0,2228.0,0.0,0.0
13144,1105.0,559.0,546.0,262.8,283.2,355.0,1018.0,0.0,1.0
13145,1794.0,1010.0,784.0,363.6,466.4,517.0,1767.0,3.0,0.0
13146,2050.0,1043.0,1007.0,514.0,675.0,515.0,1943.0,0.0,13.0
13147,1043.0,539.0,504.0,233.8,361.2,228.0,951.0,0.0,0.0
13148,10798.0,5230.0,5568.0,2049.0,3246.0,3300.0,9901.0,0.0,183.0
13152,7548.0,3870.0,3678.0,1398.0,1847.0,2084.0,7294.0,17.0,43.0
13153,510.0,246.0,264.0,225.2,92.8,169.0,510.0,0.0,0.0
13154,38.0,13.0,25.0,0.0,14.0,13.0,38.0,0.0,0.0
13155,654.0,335.0,319.0,124.2,193.8,204.0,631.0,0.0,0.0
13156,2108.0,1128.0,980.0,202.8,546.2,725.0,1953.0,1.0,0.0
13157,547.0,295.0,252.0,43.400000000000006,125.6,266.0,508.0,2.0,7.0
13158,1377.0,758.0,619.0,227.4,380.6,544.0,1206.0,0.0,0.0
13159,5297.0,2650.0,2647.0,1184.8,1462.2,1593.0,4858.0,8.0,20.0
13160,2321.0,1138.0,1183.0,670.0,523.0,681.0,2109.0,0.0,55.0
13162,150.0,38.0,112.0,2.4000000000000004,22.6,41.0,150.0,0.0,0.0
13163,334.0,156.0,178.0,44.2,132.8,79.0,297.0,0.0,0.0
13164,2695.0,1339.0,1356.0,978.0,699.0,623.0,2465.0,29.0,0.0
13165,9429.0,4620.0,4809.0,1962.6,2655.4,2618.0,8473.0,0.0,5.0
13166,5667.0,3191.0,2476.0,1034.6,1782.4,1804.0,5277.0,4.0,3.0
13167,2984.0,1517.0,1467.0,545.4,856.6,1024.0,2876.0,0.0,0.0
13202,6842.0,3692.0,3150.0,1610.0,3500.0,1365.0,2382.0,112.0,381.0
13203,17387.0,8574.0,8813.0,3906.8,6577.2,3856.0,9543.0,126.0,1269.0
13204,19511.0,9114.0,10397.0,5210.8,8047.2,4380.0,9816.0,236.0,126.0
13205,18562.0,8492.0,10070.0,4875.2,5379.8,3801.0,7069.0,155.0,556.0
13206,16848.0,8604.0,8244.0,3587.0,6338.0,4320.0,12042.0,34.0,784.0
13207,12383.0,5896.0,6487.0,3070.8,4439.2,2652.0,5678.0,184.0,179.0
13208,22549.0,11088.0,11461.0,6884.4,6966.6,5718.0,10841.0,198.0,3079.0
13209,12995.0,6021.0,6974.0,2548.4,4176.6,3484.0,11492.0,37.0,126.0
13210,19298.0,9173.0,10125.0,3607.2,10965.8,2871.0,11464.0,146.0,1864.0
13211,6155.0,2783.0,3372.0,1302.2,2287.8,1787.0,4887.0,30.0,334.0
13212,20185.0,9803.0,10382.0,3586.4,6592.6,5427.0,18173.0,4.0,170.0
13214,8713.0,4012.0,4701.0,2440.2,2539.8,1906.0,5972.0,95.0,409.0
13215,14599.0,7355.0,7244.0,3071.8,4332.2,3895.0,12386.0,25.0,161.0
13219,15546.0,7397.0,8149.0,3405.2,4715.8,4297.0,13820.0,33.0,210.0
13224,8638.0,4212.0,4426.0,1942.6,2534.4,2229.0,4194.0,27.0,486.0
13244,8816.0,3786.0,5030.0,5356.8,3459.2,0.0,5770.0,87.0,1813.0
13290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13301,113.0,74.0,39.0,16.0,53.0,10.0,113.0,0.0,0.0
13302,1403.0,709.0,694.0,301.8,436.2,455.0,1336.0,1.0,4.0
13303,1455.0,709.0,746.0,248.4,319.6,576.0,1431.0,7.0,0.0
13304,1841.0,914.0,927.0,467.4,674.6,431.0,1767.0,0.0,9.0
13305,421.0,253.0,168.0,69.2,148.8,129.0,408.0,0.0,0.0
13308,4239.0,1950.0,2289.0,842.6,1228.4,1567.0,3956.0,0.0,53.0
13309,5828.0,2882.0,2946.0,1208.6,1700.4,1837.0,5524.0,1.0,16.0
13310,731.0,426.0,305.0,152.8,290.2,168.0,731.0,0.0,0.0
13312,288.0,153.0,135.0,19.6,41.4,149.0,288.0,0.0,0.0
13313,562.0,305.0,257.0,107.0,204.0,166.0,538.0,0.0,0.0
13314,145.0,60.0,85.0,56.6,30.4,49.0,145.0,0.0,0.0
13315,1239.0,600.0,639.0,249.4,305.6,306.0,1213.0,0.0,0.0
13316,5924.0,2901.0,3023.0,1199.0,1512.0,1560.0,5548.0,4.0,26.0
13317,3970.0,1994.0,1976.0,1343.2,1206.8,944.0,3800.0,4.0,19.0
13318,982.0,508.0,474.0,204.8,341.2,273.0,909.0,0.0,0.0
13319,434.0,259.0,175.0,0.0,132.0,251.0,390.0,0.0,0.0
13320,2027.0,1024.0,1003.0,395.6,641.4,554.0,1978.0,1.0,6.0
13321,815.0,339.0,476.0,168.0,206.0,215.0,751.0,0.0,0.0
13322,1059.0,575.0,484.0,276.2,283.8,249.0,1029.0,0.0,0.0
13323,11014.0,5343.0,5671.0,2056.2,3751.8,2742.0,10141.0,44.0,229.0
13324,1714.0,938.0,776.0,242.4,399.6,649.0,1626.0,27.0,0.0
13325,882.0,488.0,394.0,179.4,248.6,243.0,855.0,0.0,0.0
13326,4536.0,2280.0,2256.0,627.4,1274.6,1114.0,3970.0,0.0,217.0
13327,1956.0,1075.0,881.0,565.6,519.4,509.0,1928.0,0.0,0.0
13328,1302.0,661.0,641.0,251.6,504.4,347.0,1106.0,0.0,21.0
13329,3326.0,1702.0,1624.0,731.8,828.2,919.0,3081.0,0.0,17.0
13331,175.0,88.0,87.0,0.0,0.0,51.0,175.0,0.0,0.0
13332,2695.0,1463.0,1232.0,861.6,805.4,660.0,2496.0,0.0,8.0
13333,40.0,14.0,26.0,2.0,8.0,7.0,37.0,0.0,0.0
13334,887.0,502.0,385.0,160.8,305.2,173.0,842.0,0.0,0.0
13335,1388.0,743.0,645.0,372.4,355.6,380.0,1293.0,0.0,0.0
13337,690.0,306.0,384.0,101.6,153.4,217.0,624.0,0.0,9.0
13338,1293.0,671.0,622.0,263.8,306.2,279.0,1272.0,8.0,0.0
13339,6131.0,3238.0,2893.0,1548.0,1923.0,1557.0,5838.0,7.0,0.0
13340,7322.0,3712.0,3610.0,1463.2,2291.8,2121.0,6699.0,0.0,34.0
13342,263.0,149.0,114.0,104.6,38.4,92.0,213.0,0.0,0.0
13343,1543.0,854.0,689.0,263.0,446.0,465.0,1503.0,1.0,2.0
13345,184.0,84.0,100.0,52.0,62.0,26.0,168.0,0.0,0.0
13346,6275.0,3104.0,3171.0,1736.6000000000001,2472.4,998.0,5430.0,0.0,214.0
13348,1529.0,839.0,690.0,246.6,545.4,524.0,1477.0,0.0,0.0
13350,9641.0,4616.0,5025.0,1595.8000000000002,2914.2,2988.0,8714.0,0.0,148.0
13352,21.0,20.0,1.0,18.0,3.0,0.0,18.0,0.0,0.0
13353,54.0,25.0,29.0,7.0,14.0,13.0,52.0,1.0,0.0
13354,3124.0,1557.0,1567.0,720.4,842.6,764.0,3044.0,0.0,13.0
13355,883.0,471.0,412.0,109.6,297.4,327.0,841.0,0.0,13.0
13357,10073.0,4837.0,5236.0,2352.4,2682.6,2658.0,9346.0,6.0,31.0
13360,193.0,118.0,75.0,32.6,66.4,63.0,193.0,0.0,0.0
13361,666.0,335.0,331.0,136.4,214.6,232.0,632.0,0.0,0.0
13363,2290.0,1124.0,1166.0,531.8,681.2,679.0,2169.0,0.0,0.0
13364,359.0,162.0,197.0,68.8,70.2,126.0,291.0,0.0,6.0
13365,8545.0,4456.0,4089.0,2308.8,2638.2,2015.0,7928.0,0.0,4.0
13367,8786.0,4253.0,4533.0,1910.4,2783.6,2268.0,8049.0,6.0,21.0
13368,1025.0,471.0,554.0,232.8,230.2,289.0,1004.0,0.0,0.0
13402,1295.0,569.0,726.0,289.0,350.0,355.0,1246.0,0.0,0.0
13403,7133.0,4548.0,2585.0,1694.6,2622.4,1637.0,5859.0,29.0,92.0
13404,162.0,81.0,81.0,55.2,32.8,55.0,156.0,0.0,0.0
13406,491.0,270.0,221.0,175.8,171.2,91.0,489.0,0.0,0.0
13407,5125.0,2634.0,2491.0,1130.0,1284.0,1615.0,4729.0,0.0,69.0
13408,3422.0,1678.0,1744.0,1126.4,1253.6,668.0,2834.0,3.0,226.0
13409,2123.0,1088.0,1035.0,388.0,583.0,766.0,2052.0,13.0,0.0
13410,575.0,233.0,342.0,54.8,96.2,266.0,499.0,0.0,3.0
13411,2920.0,1509.0,1411.0,641.0,854.0,752.0,2794.0,0.0,6.0
13413,16940.0,7539.0,9401.0,3558.0,4910.0,4014.0,14998.0,41.0,735.0
13415,92.0,55.0,37.0,5.6000000000000005,9.4,48.0,89.0,0.0,0.0
13416,2120.0,1036.0,1084.0,497.4,559.6,628.0,2032.0,0.0,0.0
13417,3012.0,1470.0,1542.0,351.0,928.0,602.0,2968.0,0.0,30.0
13418,186.0,123.0,63.0,13.8,66.2,83.0,186.0,0.0,0.0
13420,890.0,444.0,446.0,41.0,306.0,123.0,860.0,0.0,0.0
13421,12742.0,6036.0,6706.0,2589.8,3586.2,3826.0,11776.0,42.0,56.0
13424,2285.0,1259.0,1026.0,407.2,955.8,488.0,1890.0,1.0,180.0
13425,1743.0,953.0,790.0,368.6,486.4,602.0,1683.0,0.0,10.0
13428,1470.0,683.0,787.0,251.2,383.8,378.0,1420.0,0.0,1.0
13431,1929.0,1036.0,893.0,488.2,612.8,523.0,1815.0,5.0,28.0
13433,1708.0,877.0,831.0,500.2,503.8,353.0,1664.0,0.0,0.0
13435,337.0,136.0,201.0,126.2,47.8,78.0,259.0,0.0,0.0
13436,107.0,47.0,60.0,27.6,27.4,15.0,94.0,0.0,0.0
13437,254.0,153.0,101.0,21.0,51.0,87.0,244.0,0.0,0.0
13438,3310.0,1587.0,1723.0,681.4,884.6,1071.0,3195.0,0.0,14.0
13439,3667.0,1800.0,1867.0,844.2,1249.8,875.0,3535.0,0.0,27.0
13440,41273.0,21498.0,19775.0,8903.6,13090.4,11183.0,35385.0,41.0,611.0
13441,145.0,53.0,92.0,17.6,63.4,42.0,145.0,0.0,0.0
13450,251.0,192.0,59.0,41.8,136.2,67.0,251.0,0.0,0.0
13452,4850.0,2482.0,2368.0,1123.2,1449.8,1305.0,4486.0,1.0,0.0
13454,754.0,333.0,421.0,118.2,274.8,268.0,705.0,0.0,0.0
13455,71.0,46.0,25.0,16.8,4.2,50.0,63.0,0.0,0.0
13456,4103.0,2041.0,2062.0,1103.0,1340.0,1092.0,3858.0,0.0,65.0
13457,38.0,23.0,15.0,3.0,0.0,21.0,38.0,0.0,0.0
13459,2034.0,980.0,1054.0,539.4,602.6,515.0,1898.0,13.0,4.0
13460,4286.0,2224.0,2062.0,1112.0,1416.0,1154.0,3992.0,0.0,34.0
13461,3046.0,1431.0,1615.0,675.0,723.0,844.0,2810.0,5.0,83.0
13464,1154.0,605.0,549.0,259.6,224.4,407.0,1103.0,1.0,0.0
13468,305.0,151.0,154.0,63.8,108.2,53.0,283.0,0.0,0.0
13469,1107.0,458.0,649.0,245.20000000000002,232.8,362.0,1052.0,0.0,55.0
13470,771.0,395.0,376.0,170.8,190.2,271.0,745.0,0.0,0.0
13471,2692.0,1263.0,1429.0,743.2,625.8,819.0,2611.0,0.0,14.0
13472,277.0,118.0,159.0,61.0,18.0,51.0,277.0,0.0,0.0
13473,1060.0,594.0,466.0,273.2,265.8,247.0,971.0,0.0,0.0
13475,49.0,17.0,32.0,3.0,6.0,12.0,41.0,0.0,0.0
13476,2540.0,1318.0,1222.0,419.6,738.4,821.0,2413.0,0.0,19.0
13477,1468.0,769.0,699.0,287.4,498.6,530.0,1455.0,0.0,0.0
13478,3331.0,1816.0,1515.0,659.2,831.8,1127.0,3253.0,3.0,26.0
13480,3454.0,1675.0,1779.0,929.4,963.6,986.0,3255.0,0.0,23.0
13482,73.0,26.0,47.0,8.0,20.0,25.0,73.0,0.0,0.0
13483,405.0,234.0,171.0,86.2,130.8,164.0,395.0,0.0,0.0
13484,103.0,26.0,77.0,28.0,52.0,0.0,103.0,0.0,0.0
13485,1715.0,840.0,875.0,579.0,573.0,350.0,1674.0,0.0,7.0
13486,691.0,326.0,365.0,145.2,186.8,199.0,613.0,0.0,0.0
13488,130.0,52.0,78.0,9.600000000000001,44.4,30.0,130.0,0.0,0.0
13489,508.0,283.0,225.0,121.4,145.6,170.0,494.0,0.0,6.0
13490,1346.0,832.0,514.0,320.8,599.2,308.0,1339.0,0.0,0.0
13491,3570.0,1678.0,1892.0,837.8,1198.2,945.0,3354.0,0.0,13.0
13492,11233.0,5299.0,5934.0,2489.8,3409.2,2993.0,10366.0,0.0,0.0
13493,2355.0,1272.0,1083.0,752.2,676.8,727.0,2267.0,3.0,1.0
13494,312.0,175.0,137.0,86.6,87.4,88.0,241.0,0.0,21.0
13495,1889.0,1002.0,887.0,425.8,749.2,300.0,1766.0,0.0,20.0
13501,40235.0,19480.0,20755.0,11803.4,13423.6,8590.0,20505.0,152.0,5594.0
13502,33241.0,16730.0,16511.0,7926.8,11508.2,8515.0,24740.0,33.0,1654.0
13601,37409.0,18988.0,18421.0,9274.0,13815.0,8515.0,31161.0,161.0,869.0
13602,2700.0,2423.0,277.0,413.6,2286.4,0.0,1460.0,47.0,199.0
13603,13973.0,7420.0,6553.0,4899.2,8426.8,632.0,9248.0,173.0,569.0
13605,5106.0,2690.0,2416.0,1403.6,1768.4,1012.0,4659.0,10.0,4.0
13606,2397.0,1313.0,1084.0,625.8,628.2,817.0,2339.0,1.0,1.0
13607,2061.0,1148.0,913.0,252.0,574.0,531.0,1962.0,15.0,9.0
13608,1845.0,969.0,876.0,473.2,654.8,478.0,1660.0,14.0,0.0
13611,265.0,115.0,150.0,55.0,38.0,65.0,265.0,0.0,0.0
13612,2940.0,1472.0,1468.0,727.8,881.2,805.0,2678.0,0.0,119.0
13613,2733.0,1336.0,1397.0,549.2,772.8,976.0,2650.0,19.0,0.0
13614,287.0,130.0,157.0,76.4,113.6,86.0,278.0,0.0,0.0
13615,538.0,244.0,294.0,118.6,118.4,163.0,502.0,0.0,0.0
13616,1560.0,664.0,896.0,110.6,700.4,478.0,1312.0,0.0,0.0
13617,12294.0,6028.0,6266.0,2791.6000000000004,4893.4,2689.0,10970.0,18.0,271.0
13618,1696.0,844.0,852.0,372.0,373.0,403.0,1564.0,0.0,0.0
13619,10774.0,5404.0,5370.0,2849.4,3779.6,2647.0,9225.0,7.0,91.0
13620,2150.0,970.0,1180.0,709.2,764.8,340.0,2117.0,0.0,0.0
13621,683.0,335.0,348.0,202.0,275.0,100.0,681.0,0.0,0.0
13622,2100.0,974.0,1126.0,603.2,543.8,452.0,1905.0,0.0,9.0
13623,76.0,39.0,37.0,4.0,10.0,24.0,76.0,0.0,0.0
13624,4438.0,2499.0,1939.0,676.6,1498.4,1184.0,3819.0,33.0,39.0
